1373816758618,66,9. Call for daily deals,200,OK,Virtual Users 1-1,text,true,282,66
1373816758690,107,10. Return vouchers for given product IDs,200,OK,Virtual Users 1-1,text,true,1211,107
1373816758808,802,1. Call for main page,200,OK,Virtual Users 1-1,text,true,5904,799
1373816759621,1619,2. Call for all categories,200,OK,Virtual Users 1-1,text,true,3441,1613
1373816761254,97,3. Call for suggestion about keyword,200,OK,Virtual Users 1-1,text,true,186,97
1373816761365,108,4. Call for search page,200,OK,Virtual Users 1-1,text,true,11082,98
1373816761485,109,5. Return facets for given keyword,200,OK,Virtual Users 1-1,text,true,2683,108
1373816761606,133,6. Return products for given keyword,200,OK,Virtual Users 1-1,text,true,11511,122
1373816761750,106,7. Return facet values for products,200,OK,Virtual Users 1-1,text,true,2685,105
1373816761872,66,8. Call for vouchers,200,OK,Virtual Users 1-1,text,true,282,66
1373816761942,66,9. Call for daily deals,200,OK,Virtual Users 1-1,text,true,282,66
1373816762019,106,10. Return vouchers for given product IDs,200,OK,Virtual Users 1-1,text,true,1211,106
1373816762131,834,1. Call for main page,200,OK,Virtual Users 1-1,text,true,5904,829
1373816762974,775,2. Call for all categories,200,OK,Virtual Users 1-1,text,true,3441,774
1373816763757,96,3. Call for suggestion about keyword,200,OK,Virtual Users 1-1,text,true,186,95
1373816763856,75,4. Call for search page,200,OK,Virtual Users 1-1,text,true,11083,71
1373816763935,110,5. Return facets for given keyword,200,OK,Virtual Users 1-1,text,true,2683,108
1373816764059,133,6. Return products for given keyword,200,OK,Virtual Users 1-1,text,true,11511,125
1373816764204,108,7. Return facet values for products,200,OK,Virtual Users 1-1,text,true,2685,106
1373816764184,67,8. Call for vouchers,200,OK,Virtual Users 1-1,text,true,282,67
1373816764258,66,9. Call for daily deals,200,OK,Virtual Users 1-1,text,true,282,66
1373816764329,130,10. Return vouchers for given product IDs,200,OK,Virtual Users 1-1,text,true,1211,130
1373816764465,807,1. Call for main page,200,OK,Virtual Users 1-1,text,true,5903,802
1373816765283,799,2. Call for all categories,200,OK,Virtual Users 1-1,text,true,3441,796
1373816766093,98,3. Call for suggestion about keyword,200,OK,Virtual Users 1-1,text,true,186,98
1373816766201,82,4. Call for search page,200,OK,Virtual Users 1-1,text,true,11083,73
1373816766294,113,5. Return facets for given keyword,200,OK,Virtual Users 1-1,text,true,2683,111
1373816766417,136,6. Return products for given keyword,200,OK,Virtual Users 1-1,text,true,11511,126
1373816766563,107,7. Return facet values for products,200,OK,Virtual Users 1-1,text,true,2685,107
1373816766676,68,8. Call for vouchers,200,OK,Virtual Users 1-1,text,true,282,68
1373816766756,68,9. Call for daily deals,200,OK,Virtual Users 1-1,text,true,282,68
1373816766835,128,10. Return vouchers for given product IDs,200,OK,Virtual Users 1-1,text,true,1211,128
